run,AoA,AoS,dPb,pBar,pInf,temp,nu,rpmWT,rho,q,V,Re,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,CLalpha,CMalpha,Thrust
130,10.404983579154818,10,103.36,100290,100290,288.09,1.47516437199308e-05,247.249,1.21275171241322,241.127534947937,20.916698189686688,223019.263838844,4.95576377152095,-7.29818843664624,65.578867788087,0.497932836561929,-4.79870601339768,-1.89881256155643,0.0946377859092961,-0.139369918873484,1.25232741834228,1.24974626930631,-0.1241552882829,0.139369918873484,1.138247053357177,0.11264584681627285,0.120818897581707,-0.0274740807196012,-0.52436163865837,-0.52436163865837,-0.030338148326344,4.46483303058685,-3.25081153261713,3.189014391274848
131,10.404983579154818,7,104.89,100292,100292,288.06,1.47486198868012e-05,248.26,1.21290220182046,244.696652581089,20.771910481964795,224695.863257204,5.29357229278309,-3.9636231292645,64.6925651170105,0.715370233590486,-4.76292458715079,-0.940545724830809,0.099614280233468,-0.074587337869495,1.21738269625098,1.21619563813839,-0.113189238582545,0.074587337869495,1.138430386822844,0.10689904647220809,0.0618914482377091,-0.0090112536178411,-0.5296042548395067,-0.5296042548395067,-0.0140448006015268,4.05517723276222,-3.3955298044118,2.547443010100988
132,10.404983579154818,3,104.28,100290,100290,288.03,1.47461844814338e-05,247.229,1.21300434270432,243.273645071937,20.47841975184031,224069.13022043,4.62370189402436,-3.39569906394717,63.0523222736259,-0.180344737548942,-4.14581814268509,-1.03225055137081,0.0875176292369147,-0.0642739386080977,1.19345708044053,1.19053362192277,-0.120949714147314,0.0642739386080977,1.1415018679786828,0.09274950012576895,0.0596055345948193,-0.0178198196262411,-0.4738541655260132,-0.4738541655260132,-0.0168706566417784,3.98676467526666,-3.34503487003605,2.6056190194575533
133,10.404983579154818,0,103.82,100289,100289,288.01,1.47445119219137e-05,246.198,1.21307648038431,242.200580218295,20.411693138776016,223593.119530939,4.60196403529742,-0.171141705245771,62.6077975424387,0.204108258145237,-4.10697559053072,0.325340108236479,0.0874920962796236,-0.0032537295897955,1.19029340699404,1.18741353229814,-0.120425765350086,0.0032537295897955,1.1408090532381474,0.08979416632322343,0.0032460944516681,0.0010645322556128,-0.4725514725006127,-0.4725514725006127,0.0045464297764413,4.03882346317541,-3.51583891402833,2.6482079501685387
134,10.404983579154818,-4,104.16,100281,100281,288.0,1.47447783382774e-05,247.198,1.21302183127214,242.993713222126,20.578615541832317,223959.918076844,5.14784757209832,2.51264333026334,63.0442049610235,0.236208217032023,-4.33108861514317,1.2786378511294,0.09755093188023,0.0476142105835358,1.19467813633985,1.1934775481826,-0.111280617104759,-0.0476142105835358,1.13025132486987,0.1011467844894564,-0.0406934157412179,0.0133617116886073,-0.4919848171052897,-0.4919848171052897,0.0194051756047086,3.9476211304349,-3.55164749028875,3.0668962061431637
135,6.321107536485969,-4,104.54,100282,100282,287.97,1.47419019403443e-05,246.212,1.21316029836446,243.880168651762,20.611095379567434,224399.026485168,2.60240020895443,2.97237860235563,48.677700742008,0.321152509561836,-2.29955257642346,1.53196976577159,0.0491358393949624,0.0561213902165523,0.919082190950294,0.919179333536919,-0.0472837946199873,-0.0561213902165523,0.869842248991973,0.05382897480827409,-0.0525571384399857,0.0178824195900569,-0.2583793655582297,-0.2583793655582297,0.0224683457021301,4.92061985336908,-2.95864573224311,2.3572686397778684
136,6.321107536485969,0,104.46,100275,100275,287.97,1.47429310434466e-05,245.256,1.21307561594799,243.693545345466,20.47286871040635,224305.323113737,2.39614141277828,-0.455635265141993,48.0714325794842,0.0986335333108225,-2.09309396234129,0.215227339130722,0.0452761197598309,-0.0086094237682958,0.908330337637199,0.908082692579055,-0.0499975272487426,0.0086094237682958,0.8707080621105179,0.047133881965580965,0.0086133748223202,-0.0013907529981605,-0.23822990711607162,-0.23822990711607162,0.002750487169148,4.92682915960266,-2.88740901376397,2.361563478607948
137,6.321107536485969,3,104.47,100282,100282,287.95,1.47400824687708e-05,245.825,1.2132445602362,243.716873226361,20.493897597932882,224343.787145945,2.33049877695905,-3.80514012784139,48.4358415771274,-0.276325770159332,-2.22122846771194,-1.23484712767772,0.0440315590221156,-0.0718928727974236,0.915128400098103,0.914713252471691,-0.051946439807679,0.0718928727974236,0.8753871160594985,0.04939464297506298,0.0694899123675709,-0.0221221125329124,-0.25140573310501135,-0.25140573310501135,-0.0189281463073895,4.89013077648864,-2.75144773982202,2.400683531347717
138,6.321107536485969,7,104.37,100284,100284,287.95,1.47397885019871e-05,246.829,1.21326875689283,243.48359483388,20.71658599740805,224238.629957213,2.87719934949166,-4.43946935277682,49.4020542742501,0.612656572795211,-2.78248427319608,-1.08800551137618,0.0544127943370977,-0.0839580103829692,0.934277918396528,0.934843728495123,-0.0436255003897561,0.0839580103829692,0.8737403592113617,0.063810454596658,0.0767009485863769,-0.0137419820966484,-0.30883404437148365,-0.30883404437148365,-0.0160898503166618,4.92539856418062,-2.83382246637962,2.4168465086295203
139,6.321107536485969,10,104.54,100274,100274,287.95,1.47412584531711e-05,247.273,1.21314777360967,243.880168651762,21.028335073180052,224409.980393688,2.72256671976281,-7.86013686231934,49.8185891621939,0.425607574409624,-2.97690381566709,-2.03801363781306,0.0514046996399843,-0.14840700564058,0.940623270600126,0.940839569707572,-0.0472809095938818,0.14840700564058,0.8552610980542567,0.07319529692001625,0.13722603734017,-0.0329946479293122,-0.31913083767329464,-0.31913083767329464,-0.0308531538698598,5.08743289794133,-2.55870809928078,2.471047543798426
